age,Gender,Purchase_Frequency,Personalized_Recommendation_Frequency,Browsing_Frequency,Product_Search_Method,Search_Result_Exploration,Customer_Reviews_Importance,Add_to_Cart_Browsing,Cart_Completion_Frequency,Cart_Abandonment_Factors,Saveforlater_Frequency,Review_Left,Review_Reliability,Review_Helpfulness,Personalized_Recommendation_Frequency ,Recommendation_Helpfulness,Rating_Accuracy ,Shopping_Satisfaction,Service_Appreciation,Improvement_Areas,Purchase_Categories_Beauty and Personal Care,Purchase_Categories_Clothing and Fashion,Purchase_Categories_Groceries and Gourmet Food,Purchase_Categories_others,Purchase_Categories_Home and Kitchen,Day_sin,Day_cos,Hour_sin,Hour_cos
-0.3721914360512498,Male,Once a week,0.0,Few times a week,categories,First page,1.0,No,Often,Changed my mind or no longer need the item,Often,No,Heavily,Sometimes,3,No,1.0,1.0,Competitive prices,Customer service responsiveness,1,0,0,0,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
1.3951470394313714,Female,Once a week,0.0,Multiple times a day,categories,Multiple pages,1.0,No,Often,Changed my mind or no longer need the item,Often,No,Moderately,No,2,No,1.0,1.0,Competitive prices,Product quality and accuracy,1,1,1,0,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
0.4132923308299152,Male,Less than once a month,2.0,Rarely,Keyword,First page,0.0,Yes,Rarely,High shipping costs,Always,Yes,Heavily,Yes,1,Yes,0.0,0.0,Competitive prices,Shipping speed and reliability,0,1,1,1,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
1.8860743937320996,Female,Multiple times a week,0.0,Few times a week,Filter,First page,2.0,Yes,Often,Changed my mind or no longer need the item,Rarely,Yes,Moderately,No,2,No,2.0,1.0,Competitive prices,Reducing packaging waste,1,1,0,0,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
2.278816277172682,Female,Few times a month,0.0,Few times a week,Keyword,First page,2.0,No,Rarely,Changed my mind or no longer need the item,Sometimes,No,Moderately,Yes,2,No,2.0,1.0,Competitive prices,Reducing packaging waste,1,0,0,1,0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
-0.1758204943309586,Female,Multiple times a week,2.0,Multiple times a day,Keyword,Multiple pages,0.0,Yes,Sometimes,Changed my mind or no longer need the item,Always,Yes,Heavily,Yes,1,Sometimes,0.0,0.0,Competitive prices,Product quality and accuracy,1,1,1,1,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
3.1624855149139925,Male,Less than once a month,0.0,Rarely,Keyword,Multiple pages,0.0,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Heavily,Yes,2,Sometimes,2.0,1.0,Competitive prices,Customer service responsiveness,0,0,1,1,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
-0.6667478486316868,Male,Few times a month,1.0,Few times a week,Keyword,Multiple pages,0.0,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Heavily,Sometimes,2,Sometimes,1.0,0.0,Competitive prices,Product quality and accuracy,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
-0.7649333194918324,Female,Less than once a month,0.0,Rarely,Keyword,Multiple pages,0.0,Yes,Rarely,High shipping costs,Often,Yes,Heavily,Yes,1,Yes,0.0,0.0,Wide product selection,Shipping speed and reliability,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16
-0.4703769069113955,Female,Few times a month,2.0,Few times a week,categories,Multiple pages,0.0,Yes,Always,High shipping costs,Always,Yes,Occasionally,Yes,5,Yes,0.0,0.0,Wide product selection,Product quality and accuracy,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.1758204943309586,Male,Multiple times a week,0.0,Multiple times a day,Filter,Multiple pages,4.0,Yes,Sometimes,Found a better price elsewhere,Always,No,Rarely,Yes,3,Yes,0.0,0.0,Competitive prices,Shipping speed and reliability,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
1.4933325102915171,Prefer not to say,Few times a month,0.0,Few times a month,Keyword,Multiple pages,1.0,No,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,No,2,Yes,2.0,1.0,Competitive prices,Reducing packaging waste,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.6667478486316868,Male,Less than once a month,0.0,Few times a month,Keyword,Multiple pages,3.0,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Yes,3,Yes,3.0,4.0,Wide product selection,other,0,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
0.21692138910962394,Female,Few times a month,0.0,Few times a week,Filter,Multiple pages,1.0,No,Sometimes,Found a better price elsewhere,Often,No,Occasionally,No,2,No,1.0,1.0,Competitive prices,Reducing packaging waste,1,0,1,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
0.21692138910962394,Female,Once a week,0.0,Few times a week,Filter,First page,4.0,Maybe,Never,Changed my mind or no longer need the item,Rarely,No,Occasionally,No,2,Yes,0.0,0.0,Product recommendations,Shipping speed and reliability,1,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
0.02055044738933267,Prefer not to say,Once a month,0.0,Few times a month,categories,First page,2.0,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Heavily,No,3,No,4.0,3.0,Wide product selection,Shipping speed and reliability,0,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
0.9042196851306433,Prefer not to say,Few times a month,1.0,Multiple times a day,Filter,First page,1.0,No,Always,High shipping costs,Often,No,Occasionally,No,1,Yes,0.0,1.0,Product recommendations,Reducing packaging waste,0,1,0,0,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
0.6096632725502065,Male,Once a week,0.0,Few times a month,categories,First page,2.0,No,Sometimes,Found a better price elsewhere,Always,No,Occasionally,No,2,No,2.0,3.0,Product recommendations,Customer service responsiveness,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.5685623777715411,Prefer not to say,Few times a month,0.0,Rarely,categories,First page,2.0,No,Rarely,Changed my mind or no longer need the item,Often,No,Heavily,No,2,No,2.0,1.0,User-friendly website/app interface,Product quality and accuracy,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
2.867929102333556,Female,Once a week,2.0,Multiple times a day,Keyword,First page,1.0,No,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Occasionally,No,2,No,1.0,2.0,Product recommendations,Customer service responsiveness,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-1.2558606737925606,Female,Once a week,0.0,Few times a month,categories,First page,2.0,Maybe,Sometimes,Found a better price elsewhere,Often,No,Rarely,No,4,No,3.0,3.0,Competitive prices,Reducing packaging waste,1,0,1,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
1.8860743937320996,Male,Less than once a month,0.0,Few times a week,categories,Multiple pages,2.0,No,Never,others,Rarely,No,Occasionally,No,4,No,3.0,3.0,Product recommendations,Shipping speed and reliability,0,1,0,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.6667478486316868,Prefer not to say,Few times a month,1.0,Few times a month,categories,First page,0.0,No,Sometimes,Changed my mind or no longer need the item,Rarely,No,Occasionally,Sometimes,3,No,1.0,2.0,Wide product selection,Product quality and accuracy,1,1,0,0,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-1.1576752029324149,Female,Few times a month,0.0,Few times a month,categories,First page,2.0,No,Often,Found a better price elsewhere,Sometimes,No,Occasionally,No,2,No,2.0,1.0,Wide product selection,Customer service responsiveness,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-1.2558606737925606,Female,Once a month,0.0,Rarely,others,First page,3.0,Maybe,Rarely,High shipping costs,Always,Yes,Moderately,No,1,No,1.0,0.0,Wide product selection,Product quality and accuracy,1,1,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-1.3540461446527061,Male,Few times a month,0.0,Few times a week,categories,Multiple pages,2.0,Maybe,Never,Changed my mind or no longer need the item,Always,Yes,Moderately,No,2,No,1.0,1.0,Wide product selection,Customer service responsiveness,1,1,1,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.3721914360512498,Female,Once a month,0.0,Few times a week,Keyword,Multiple pages,0.0,Yes,Often,Changed my mind or no longer need the item,Sometimes,Yes,Heavily,Yes,3,Sometimes,2.0,1.0,Wide product selection,Shipping speed and reliability,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.7649333194918324,Male,Less than once a month,0.0,Rarely,Filter,Multiple pages,0.0,No,Often,Changed my mind or no longer need the item,Never,No,Heavily,Yes,5,No,4.0,1.0,Wide product selection,Product quality and accuracy,1,0,0,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
0.4132923308299152,Female,Few times a month,0.0,Few times a month,categories,First page,2.0,Maybe,Rarely,Found a better price elsewhere,Often,Yes,Occasionally,No,2,No,3.0,1.0,Product recommendations,Reducing packaging waste,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
2.573372689753119,Female,Few times a month,0.0,Few times a week,Filter,Multiple pages,1.0,No,Always,Changed my mind or no longer need the item,Rarely,No,Occasionally,Yes,3,Sometimes,2.0,0.0,Product recommendations,Reducing packaging waste,1,1,1,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
2.278816277172682,Male,Few times a month,0.0,Few times a week,Filter,First page,2.0,No,Rarely,Found a better price elsewhere,Sometimes,Yes,Moderately,No,3,No,1.0,1.0,Competitive prices,Product quality and accuracy,0,1,1,0,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.4703769069113955,Prefer not to say,Once a month,0.0,Few times a month,categories,Multiple pages,1.0,No,Sometimes,High shipping costs,Often,No,Heavily,No,2,No,1.0,1.0,Wide product selection,Shipping speed and reliability,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
1.4933325102915171,Male,Once a week,1.0,Rarely,Keyword,Multiple pages,1.0,Yes,Often,Found a better price elsewhere,Often,Yes,Heavily,No,2,No,1.0,1.0,Competitive prices,Customer service responsiveness,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.4703769069113955,Female,Multiple times a week,1.0,Few times a week,Keyword,Multiple pages,0.0,Maybe,Often,others,Often,Yes,Moderately,Yes,3,Sometimes,2.0,1.0,Competitive prices,other,1,1,1,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.6667478486316868,Male,Once a month,0.0,Few times a month,Filter,Multiple pages,0.0,Yes,Often,Changed my mind or no longer need the item,Often,Yes,Heavily,Yes,1,Yes,2.0,1.0,User-friendly website/app interface,Shipping speed and reliability,0,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203
-0.4703769069113955,Female,Once a month,0.0,Few times a week,categories,Multiple pages,0.0,Yes,Often,Changed my mind or no longer need the item,Never,Yes,Heavily,Yes,2,Yes,0.0,0.0,User-friendly website/app interface,Shipping speed and reliability,1,1,1,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
-0.3721914360512498,Male,Once a month,0.0,Few times a month,categories,Multiple pages,4.0,Maybe,Often,High shipping costs,Never,Yes,Heavily,Yes,3,Yes,0.0,1.0,Wide product selection,Shipping speed and reliability,0,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
-0.863118790351978,Female,Few times a month,2.0,Multiple times a day,Filter,Multiple pages,2.0,Maybe,Often,Found a better price elsewhere,Always,Yes,Moderately,Sometimes,1,Sometimes,2.0,2.0,Competitive prices,Customer service responsiveness,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
-0.6667478486316868,Male,Few times a month,2.0,Few times a week,categories,Multiple pages,2.0,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Yes,3,Yes,2.0,2.0,Product recommendations,Customer service responsiveness,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
-0.5685623777715411,Male,Multiple times a week,0.0,Few times a week,Filter,Multiple pages,2.0,Maybe,Often,Found a better price elsewhere,Often,No,Occasionally,Sometimes,2,No,2.0,2.0,Competitive prices,Reducing packaging waste,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001
-0.863118790351978,Prefer not to say,Once a month,2.0,Few times a week,others,First page,1.0,Maybe,Often,Found a better price elsewhere,Sometimes,Yes,Heavily,No,3,Sometimes,2.0,2.0,Product recommendations,Customer service responsiveness,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.7071067811865477,0.7071067811865474
-0.3721914360512498,Male,Once a month,0.0,Few times a month,Keyword,Multiple pages,0.0,Yes,Often,High shipping costs,Never,Yes,Heavily,Yes,3,Yes,0.0,0.0,User-friendly website/app interface,Shipping speed and reliability,0,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.7071067811865477,0.7071067811865474
-0.7649333194918324,Female,Less than once a month,0.0,Few times a month,Keyword,First page,0.0,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Yes,2,Yes,1.0,1.0,Competitive prices,Shipping speed and reliability,0,1,0,0,1,0.9510565162951535,0.30901699437494745,-0.25881904510252157,0.9659258262890681
-0.6667478486316868,Male,Less than once a month,0.0,Few times a month,categories,First page,0.0,Maybe,Sometimes,High shipping costs,Never,No,Heavily,Yes,3,Yes,2.0,2.0,User-friendly website/app interface,Product quality and accuracy,0,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.25881904510252157,0.9659258262890681
-0.6667478486316868,Female,Less than once a month,0.0,Rarely,categories,First page,3.0,Yes,Sometimes,Changed my mind or no longer need the item,Never,No,Moderately,Yes,3,No,2.0,2.0,Competitive prices,Product quality and accuracy,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.0,1.0
-0.7649333194918324,Female,Few times a month,0.0,Few times a month,Filter,Multiple pages,0.0,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Heavily,Sometimes,4,Yes,2.0,3.0,User-friendly website/app interface,Product quality and accuracy,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865475,0.7071067811865476
-0.7649333194918324,Male,Once a month,0.0,Few times a month,Keyword,Multiple pages,0.0,Yes,Sometimes,Found a better price elsewhere,Often,Yes,Heavily,Yes,3,No,2.0,2.0,Competitive prices,other,0,1,0,1,0,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17
-0.5685623777715411,Female,Once a week,2.0,Multiple times a day,Filter,Multiple pages,2.0,Yes,Sometimes,Changed my mind or no longer need the item,Often,No,Moderately,Yes,3,Yes,2.0,2.0,Product recommendations,Reducing packaging waste,0,0,1,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475
-0.9613042612121236,Male,Once a week,0.0,Few times a week,categories,First page,4.0,Maybe,Sometimes,High shipping costs,Rarely,Yes,Occasionally,No,3,No,2.0,2.0,User-friendly website/app interface,Customer service responsiveness,0,0,1,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475
0.5114778016900609,Female,Few times a month,0.0,Few times a month,Keyword,Multiple pages,1.0,No,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,No,3,Sometimes,2.0,3.0,Wide product selection,Customer service responsiveness,0,0,1,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475
-0.7649333194918324,Female,Multiple times a week,2.0,Few times a week,Filter,Multiple pages,2.0,No,Often,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,3,Sometimes,2.0,2.0,Competitive prices,Customer service responsiveness,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475
-0.7649333194918324,Female,Few times a month,1.0,Few times a month,Filter,Multiple pages,2.0,No,Rarely,Found a better price elsewhere,Sometimes,Yes,Occasionally,Yes,3,No,2.0,2.0,Product recommendations,Customer service responsiveness,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475
-0.7649333194918324,Prefer not to say,Once a week,2.0,Few times a month,categories,Multiple pages,2.0,Maybe,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Yes,3,No,2.0,2.0,Product recommendations,Customer service responsiveness,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475
-0.9613042612121236,Female,Once a week,2.0,Few times a week,Filter,Multiple pages,2.0,Maybe,Sometimes,Found a better price elsewhere,Sometimes,No,Moderately,Yes,3,No,2.0,2.0,Competitive prices,Customer service responsiveness,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475
-0.7649333194918324,Prefer not to say,Once a week,2.0,Few times a month,Keyword,Multiple pages,2.0,Maybe,Often,High shipping costs,Always,Yes,Heavily,Yes,3,Sometimes,2.0,2.0,Competitive prices,Product quality and accuracy,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387
-0.4703769069113955,Others,Few times a month,2.0,Few times a week,Filter,Multiple pages,2.0,Yes,Sometimes,High shipping costs,Sometimes,Yes,Occasionally,No,3,No,1.0,2.0,User-friendly website/app interface,Product quality and accuracy,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387
-0.07763502347081296,Female,Few times a month,2.0,Few times a week,Filter,Multiple pages,2.0,Maybe,Sometimes,Found a better price elsewhere,Never,Yes,Moderately,Sometimes,3,Sometimes,2.0,2.0,Product recommendations,Customer service responsiveness,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387
0.6096632725502065,Female,Once a month,1.0,Few times a month,categories,Multiple pages,0.0,Yes,Sometimes,Changed my mind or no longer need the item,Often,No,Heavily,Yes,4,Sometimes,1.0,2.0,Wide product selection,Product quality and accuracy,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
-0.4703769069113955,Female,Once a month,2.0,Few times a week,categories,Multiple pages,2.0,Yes,Sometimes,Changed my mind or no longer need the item,Often,No,Occasionally,Yes,2,Yes,2.0,2.0,Competitive prices,Shipping speed and reliability,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
1.4933325102915171,Female,Once a month,1.0,Rarely,others,First page,4.0,Yes,Always,High shipping costs,Always,Yes,Rarely,Sometimes,1,Yes,0.0,0.0,User-friendly website/app interface,Shipping speed and reliability,0,0,0,1,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
0.5114778016900609,Female,Less than once a month,0.0,Rarely,others,Multiple pages,3.0,No,Never,others,Never,No,Never,Sometimes,4,Yes,3.0,3.0,User-friendly website/app interface,Product quality and accuracy,0,0,0,1,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
0.9042196851306433,Female,Less than once a month,1.0,Rarely,categories,Multiple pages,2.0,Yes,Sometimes,Changed my mind or no longer need the item,Rarely,No,Moderately,Yes,3,Yes,1.0,1.0,Wide product selection,Customer service responsiveness,0,0,0,0,1,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
1.002405155990789,Male,Less than once a month,1.0,Few times a month,Keyword,Multiple pages,0.0,Yes,Always,Found a better price elsewhere,Rarely,Yes,Rarely,Yes,5,Yes,1.0,2.0,Wide product selection,Shipping speed and reliability,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
0.31510685996976956,Male,Less than once a month,0.0,Rarely,Keyword,Multiple pages,1.0,Maybe,Sometimes,Changed my mind or no longer need the item,Never,Yes,Moderately,Sometimes,4,No,2.0,1.0,Wide product selection,other,0,0,0,1,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
-0.1758204943309586,Female,Once a month,0.0,Multiple times a day,Keyword,Multiple pages,0.0,Maybe,Often,Changed my mind or no longer need the item,Always,Yes,Heavily,Yes,5,No,2.0,2.0,User-friendly website/app interface,Product quality and accuracy,1,1,0,0,1,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682
0.4132923308299152,Male,Once a month,1.0,Few times a week,categories,Multiple pages,2.0,Yes,Sometimes,Changed my mind or no longer need the item,Rarely,No,Rarely,Yes,2,Yes,2.0,2.0,Product recommendations,Product quality and accuracy,0,1,0,0,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
0.1187359182494783,Male,Less than once a month,0.0,Rarely,Keyword,Multiple pages,4.0,Maybe,Sometimes,Found a better price elsewhere,Rarely,Yes,Moderately,Yes,3,Yes,0.0,2.0,Product recommendations,Reducing packaging waste,0,1,0,0,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
1.002405155990789,Male,Few times a month,1.0,Few times a week,Filter,Multiple pages,0.0,Yes,Often,Found a better price elsewhere,Never,No,Heavily,Yes,1,Yes,1.0,1.0,Wide product selection,Product quality and accuracy,1,1,0,1,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
0.4132923308299152,Female,Few times a month,2.0,Multiple times a day,Keyword,Multiple pages,0.0,Yes,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Moderately,Yes,2,Yes,2.0,1.0,Wide product selection,Product quality and accuracy,0,0,0,1,1,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
0.5114778016900609,Female,Few times a month,2.0,Few times a week,Keyword,Multiple pages,3.0,Yes,Sometimes,Found a better price elsewhere,Often,Yes,Moderately,Sometimes,3,Yes,1.0,0.0,Competitive prices,Reducing packaging waste,0,0,1,1,1,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
1.4933325102915171,Female,Once a week,0.0,Few times a week,Keyword,Multiple pages,4.0,Yes,Often,Found a better price elsewhere,Often,No,Moderately,Yes,5,Sometimes,2.0,3.0,Wide product selection,Customer service responsiveness,0,0,0,1,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
0.8060342142704977,Female,Few times a month,1.0,Few times a week,Filter,First page,1.0,Yes,Sometimes,Changed my mind or no longer need the item,Sometimes,No,Rarely,No,1,Sometimes,1.0,2.0,Wide product selection,Customer service responsiveness,0,0,0,0,1,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
1.6897034520118084,Male,Few times a month,2.0,Few times a week,Filter,Multiple pages,0.0,Yes,Often,Changed my mind or no longer need the item,Often,Yes,Occasionally,Yes,2,Yes,1.0,0.0,Wide product selection,Customer service responsiveness,1,0,0,0,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
-0.5685623777715411,Male,Few times a month,0.0,Few times a week,Keyword,Multiple pages,4.0,No,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Yes,3,Yes,2.0,3.0,Wide product selection,Customer service responsiveness,0,0,0,1,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
0.7078487434103521,Male,Once a month,2.0,Few times a week,categories,Multiple pages,0.0,Yes,Rarely,Found a better price elsewhere,Never,No,Heavily,Yes,3,Sometimes,2.0,2.0,User-friendly website/app interface,other,1,1,0,1,1,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0
-0.4703769069113955,Male,Once a month,2.0,Few times a week,categories,Multiple pages,0.0,Maybe,Sometimes,others,Sometimes,No,Occasionally,Sometimes,1,Yes,2.0,2.0,Competitive prices,Product quality and accuracy,1,1,0,0,1,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
0.9042196851306433,Female,Less than once a month,0.0,Few times a week,categories,Multiple pages,3.0,Yes,Sometimes,High shipping costs,Often,Yes,Rarely,Sometimes,3,No,3.0,2.0,User-friendly website/app interface,Product quality and accuracy,1,0,0,0,0,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
1.7878889228719541,Female,Few times a month,1.0,Multiple times a day,Keyword,Multiple pages,0.0,Yes,Sometimes,Found a better price elsewhere,Always,Yes,Heavily,Yes,3,Yes,2.0,1.0,Wide product selection,other,0,0,1,1,1,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
-0.07763502347081296,Male,Less than once a month,2.0,Few times a week,categories,Multiple pages,4.0,Yes,Sometimes,Changed my mind or no longer need the item,Sometimes,Yes,Occasionally,Yes,3,Yes,3.0,0.0,Wide product selection,Product quality and accuracy,0,1,0,0,0,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
-0.6667478486316868,Female,Less than once a month,0.0,Rarely,categories,Multiple pages,0.0,Maybe,Rarely,High shipping costs,Sometimes,No,Moderately,Yes,2,Sometimes,2.0,1.0,Competitive prices,Customer service responsiveness,0,1,0,0,0,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
-0.7649333194918324,Female,Once a month,2.0,Few times a week,Keyword,First page,0.0,Yes,Sometimes,Found a better price elsewhere,Rarely,No,Heavily,Yes,2,Yes,1.0,0.0,Wide product selection,Shipping speed and reliability,1,0,0,0,1,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
-0.3721914360512498,Male,Once a month,1.0,Few times a month,Keyword,Multiple pages,3.0,Yes,Sometimes,Found a better price elsewhere,Sometimes,No,Occasionally,Yes,3,Yes,2.0,3.0,User-friendly website/app interface,Product quality and accuracy,0,1,0,0,0,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
-0.2740059651911042,Male,Less than once a month,0.0,Rarely,Keyword,Multiple pages,1.0,Maybe,Sometimes,Changed my mind or no longer need the item,Rarely,No,Moderately,Yes,5,Yes,1.0,1.0,Competitive prices,Product quality and accuracy,0,0,0,1,0,0.9945218953682733,0.10452846326765346,-0.2588190451025208,-0.9659258262890683
-0.7649333194918324,Male,Less than once a month,0.0,Few times a week,Keyword,First page,2.0,Yes,Rarely,Changed my mind or no longer need the item,Often,Yes,Moderately,Sometimes,2,Sometimes,2.0,1.0,User-friendly website/app interface,Product quality and accuracy,0,0,0,1,0,0.9945218953682733,0.10452846326765346,-0.4999999999999997,-0.8660254037844388
1.4933325102915171,Female,Few times a month,2.0,Few times a week,categories,Multiple pages,0.0,Yes,Always,Found a better price elsewhere,Often,No,Occasionally,Yes,1,Yes,1.0,1.0,Product recommendations,Product quality and accuracy,0,0,0,0,1,0.9945218953682733,0.10452846326765346,-0.4999999999999997,-0.8660254037844388
-0.3721914360512498,Male,Less than once a month,1.0,Rarely,Keyword,First page,1.0,Maybe,Rarely,others,Often,No,Heavily,Sometimes,3,Sometimes,2.0,2.0,Product recommendations,Customer service responsiveness,0,0,0,1,0,0.9945218953682733,0.10452846326765346,-0.4999999999999997,-0.8660254037844388
-1.0594897320722692,Female,Once a month,0.0,Rarely,categories,Multiple pages,0.0,Yes,Sometimes,Changed my mind or no longer need the item,Often,Yes,Moderately,Yes,3,Sometimes,1.0,2.0,Competitive prices,Product quality and accuracy,0,0,0,0,1,0.9945218953682733,0.10452846326765346,-0.4999999999999997,-0.8660254037844388
